supergroup	group	species	taxid	assembly_accession	gc%	annotation_accession	rnaseq_data	long-read_experiments	long-read_reads	short-read_experiments	short-read_reads
Discoba	Discoba	Leishmania peruviana	5681	GCA_055690285.1	57.5			0	0	0	0
Discoba	Discoba	Leishmania shawi	5680	GCA_051989855.1	58.0			0	0	0	0
Discoba	Discoba	Leishmania sp. AIIMS/LM/SS/PKDL/LD-974	1638716	GCA_000981925.2	56.0			0	0	0	0
Discoba	Discoba	Leishmania sp. Ghana 2012 LV757	2803181	GCF_017918215.1	59.5	GCF_017918215.1		0	0	0	0
Discoba	Discoba	Leishmania sp. MAR LEM2494	1303197	GCA_000409445.2	59.5			0	0	0	0
Discoba	Discoba	Leishmania sp. Namibia	2802991	GCF_017918225.1	59.5	GCF_017918225.1		0	0	0	0
Discoba	Discoba	Leishmania tarentolae	5689	GCA_033953505.1	57.0		short-read only	0	0	55	2303825052
Discoba	Discoba	Leishmania tropica	5666	GCA_014139745.1	59.5		short-read only	0	0	158	5657735093
Discoba	Discoba	Leishmania tropica L590	1206058	GCA_000410715.1	60.0			0	0	0	0
Discoba	Discoba	Leishmania turanica	62297	GCA_000441995.1	60.0			0	0	0	0
Discoba	Discoba	Leishmania utingensis	653362	GCA_040363505.1	57.5	GCA_040363505.1		0	0	0	0
Discoba	Discoba	Leptomonas pyrrhocoris	157538	GCF_001293395.1	56.5	GCF_001293395.1	short-read only	0	0	6	70248680
Discoba	Discoba	Leptomonas seymouri	5684	GCA_001299535.1	55.5	GCA_001299535.1	short-read only	0	0	9	416270998
Discoba	Discoba	Leptomonas seymouri BHU1095	1263718	GCA_000333875.2	55.5			0	0	0	0
Discoba	Discoba	Lotmaria passim	1620387	GCA_037349495.1	54.5		short-read only	0	0	10	465675942
Discoba	Discoba	Multisulcus malaysiensis (nom. ined.)	3416795				short-read only	0	0	1	15159384
Discoba	Discoba	Naegleria clarki	36333	GCA_045837705.1	32.5		short-read only	0	0	1	131194018
Discoba	Discoba	Naegleria fowleri	5763	GCF_008403515.1	37.0	GCF_008403515.1	short-read only	0	0	67	1999731498
Discoba	Discoba	Naegleria gruberi	5762	GCF_000004985.1	33.0	GCF_000004985.1	short-read, long-read	3	1174289	77	2862397984
Discoba	Discoba	Naegleria lovaniensis	51637	GCF_003324165.1	37.0	GCF_003324165.1	short-read only	0	0	6	504750484
Discoba	Discoba	Naegleria sp. KDN1	2081465				short-read only	0	0	47	1984418142
Discoba	Discoba	Namystynia karyoxenos	2508218				short-read only	0	0	2	311379662
Discoba	Discoba	Neobodo designis	312471				short-read only	0	0	1	37921850
Discoba	Discoba	Neobodonida sp.	3238130				short-read only	0	0	7	221050670
Discoba	Discoba	Neovahlkampfia damariscottae	166956	GCA_016618085.1	27.5		short-read only	0	0	1	97261504
Discoba	Discoba	Novijibodo darinka	3465486				short-read only	0	0	1	279962556
Discoba	Discoba	Novymonas esmeraldas	1808958	GCA_019188245.1	62.5	GCA_019188245.1	short-read only	0	0	2	123487870
Discoba	Discoba	Obscuromonas eliasi	2781996	GCA_049481335.1	58.5		short-read only	0	0	1	42108702
Discoba	Discoba	Obscuromonas modryi	2781997				short-read only	0	0	3	135870914
Discoba	Discoba	Obscuromonas oborniki	3070140	GCA_049481365.1	54.5		short-read only	0	0	2	60831712
Discoba	Discoba	Obscuromonas sp.	2815830				short-read only	0	0	7	131800706
Discoba	Discoba	Obscuromonas volfi	3137465	GCA_049481355.1	63.0		short-read only	0	0	2	74273444
Discoba	Discoba	Ophirina chinija	2963710				short-read only	0	0	1	13041150
Discoba	Discoba	Paratrypanosoma confusum	1470209	GCA_002921335.1	61.5		short-read only	0	0	8	209357022
Discoba	Discoba	Percolomonas cosmopolitus	63605				short-read only	0	0	2	106731712
Discoba	Discoba	Perkinsela sp. CCAP 1560/4	1314962	GCA_001235845.1	47.0	GCA_001235845.1		0	0	0	0
Discoba	Discoba	Perkinsela sp. CCAP 1560/9	2821862	GCA_965644495.1	45.5			0	0	0	0
Discoba	Discoba	Perkinsela sp. pyNocScin1	3034142	GCA_964019655.1	48.5			0	0	0	0
Discoba	Discoba	Petalomonas cantuscygni	56452				short-read only	0	0	1	160327746
Discoba	Discoba	Pharyngomonas kirbyi	63601				short-read only	0	0	2	52080258
Discoba	Discoba	Phytomonas francai	1902498	GCA_001766655.1	48.5		short-read only	0	0	2	37700236
Discoba	Discoba	Phytomonas serpens	5707	GCA_977035635.1	49.0			0	0	0	0
Discoba	Discoba	Phytomonas serpens 9T	1276585	GCA_000331125.1	46.5			0	0	0	0
Discoba	Discoba	Phytomonas sp. EM1	479712	GCA_000582765.1	48.0	GCA_000582765.1		0	0	0	0
Discoba	Discoba	Phytomonas sp. Hart1	223615	GCA_000982615.1	46.0	GCA_000982615.1		0	0	0	0
Discoba	Discoba	Ploeotia vitrea	2493237				short-read only	0	0	1	88236562
Discoba	Discoba	Pocheina flagellata	3383755				short-read only	0	0	1	35046278
Discoba	Discoba	Porcisia deanei	2761501	GCA_018683835.1	55.0		short-read only	0	0	1	39979881
Discoba	Discoba	Porcisia hertigi	2761500	GCF_017918235.1	56.0	GCF_017918235.1	short-read only	0	0	1	38801816
Discoba	Discoba	Procryptobia sorokini	351715				short-read only	0	0	1	10624174
Discoba	Discoba	Prokinetoplastina sp. PhF-6	2592225				short-read only	0	0	1	81114778
Discoba	Discoba	Prokinetoplastina sp. PhM-4	2592226				short-read only	0	0	1	90428418
Discoba	Discoba	Pseudoharpagon tertius	1481727				short-read only	0	0	1	45707542
Discoba	Discoba	Rapaza viridis	1112050				short-read only	0	0	13	873064182
Discoba	Discoba	Rhabdomonas costata	118010	GCA_019059605.1	51.5		short-read only	0	0	3	24206238
Discoba	Discoba	Rhynchomonadidae sp.	3465429				short-read only	0	0	1	20431172
Discoba	Discoba	Rhynchopus euleeides	630703	GCA_963210315.1	58.5		short-read only	0	0	3	134161936
Discoba	Discoba	Rhynchopus humris	2016123	GCA_964374155.1	62.0		short-read only	0	0	12	1668906176
Discoba	Discoba	Rhynchopus sp. YZ270_cl-10	2820016	GCA_964035575.1	49.0		short-read only	0	0	1	69405226
Discoba	Discoba	Sergeia podlipaevii	424813	GCA_030849805.1	48.5		short-read only	0	0	1	50146336
Discoba	Discoba	Strigomonas culicis	28005	GCA_000482145.1	56.5			0	0	0	0
Discoba	Discoba	Strigomonas galati	1003336	GCA_000482125.1	50.0			0	0	0	0
Discoba	Discoba	Strigomonas oncopelti	5657	GCA_000482165.1	55.0			0	0	0	0
Discoba	Discoba	Stygiella incarcerata	1712417				short-read only	0	0	1	63366932
Discoba	Discoba	Sulcionema specki	2016126				short-read only	0	0	2	424610452
Discoba	Discoba	Tetramitus aberdonicus	74084				short-read only	0	0	1	36944458
Discoba	Discoba	Tetramitus jugosus	166959	GCA_937625935.1	41.0		short-read only	0	0	1	82282804
Discoba	Discoba	Tetramitus sp.	2705299	GCA_051313705.1	39.0			0	0	0	0
Discoba	Discoba	Trypanoplasma borreli	5710				short-read only	0	0	3	510234507
Discoba	Discoba	Trypanosoma avium	43998	GCA_030849755.1	31.0		short-read only	0	0	1	29077824
Discoba	Discoba	Trypanosoma boissoni	38248	GCA_030849725.1	46.0		short-read only	0	0	1	19894230
Discoba	Discoba	Trypanosoma brucei brucei	5702	GCA_964036035.1	44.0		short-read only	0	0	4880	70193576596
Discoba	Discoba	Trypanosoma brucei brucei TREU927	185431	GCF_000002445.2	46.5	GCF_000002445.2	short-read only	0	0	16	1077846129
Discoba	Discoba	Trypanosoma brucei equiperdum	630700	GCA_003543875.1	46.0	GCA_003543875.1		0	0	0	0
Discoba	Discoba	Trypanosoma brucei gambiense DAL972	679716	GCF_000210295.1	47.0	GCF_000210295.1		0	0	0	0
Discoba	Discoba	Trypanosoma caninum	629700	GCA_036321205.1	41.5			0	0	0	0
Discoba	Discoba	Trypanosoma carassii	38249	GCA_056247815.1	45.5		short-read only	0	0	5	568030980
Discoba	Discoba	Trypanosoma congolense	5692	GCA_056783695.1	47.5		short-read only	0	0	80	2481608183
Discoba	Discoba	Trypanosoma congolense IL3000	1068625	GCA_003013265.1	46.0		short-read only	0	0	12	382637680
Discoba	Discoba	Trypanosoma conorhini	83891	GCF_003719485.1	57.0	GCF_003719485.1		0	0	0	0
Discoba	Discoba	Trypanosoma cruzi	5693	GCF_000209065.1	51.5	GCF_000209065.1	short-read only	0	0	308	22957334609
Discoba	Discoba	Trypanosoma cruzi Dm28c	1416333	GCA_000496795.1	50.5	GCA_000496795.1	short-read only	0	0	34	884169295
Discoba	Discoba	Trypanosoma cruzi JR cl. 4	914063	GCA_000331405.1	51.5			0	0	0	0
Discoba	Discoba	Trypanosoma cruzi Tula cl2	1206070	GCA_000365225.1	51.5			0	0	0	0
Discoba	Discoba	Trypanosoma cruzi cruzi	85057	GCA_002219105.2	51.5	GCA_002219105.2		0	0	0	0
Discoba	Discoba	Trypanosoma cruzi marinkellei	85056	GCA_000300495.1	51.0	GCA_000300495.1		0	0	0	0
Discoba	Discoba	Trypanosoma cruzi strain Esmeraldo	366581	GCA_000327425.1	51.0			0	0	0	0
Discoba	Discoba	Trypanosoma equiperdum	5694	GCF_001457755.1	46.0	GCF_001457755.1	short-read only	0	0	9	406056044
Discoba	Discoba	Trypanosoma erneyi	1167208	GCA_964197915.1	56.0			0	0	0	0
Discoba	Discoba	Trypanosoma evansi	5697	GCA_917563935.1	46.5		short-read only	0	0	10	488244966
Discoba	Discoba	Trypanosoma grayi	71804	GCF_000691245.1	54.0	GCF_000691245.1		0	0	0	0
Discoba	Discoba	Trypanosoma grosi	169531	GCA_058130045.1	47.0	GCA_058130045.1		0	0	0	0
Discoba	Discoba	Trypanosoma larimichthysi	3476666	GCA_054345675.1	45.0		short-read only	0	0	1	172729670
Discoba	Discoba	Trypanosoma lewisi	5695	GCA_036321185.1	46.5		short-read only	0	0	5	229457878
Discoba	Discoba	Trypanosoma mega	71805	GCA_030849715.1	44.0		short-read only	0	0	2	92969880
Discoba	Discoba	Trypanosoma melophagium	715481	GCF_022059095.1	41.0	GCF_022059095.1		0	0	0	0
Discoba	Discoba	Trypanosoma musculi	71806	GCA_036321165.1	46.5		short-read only	0	0	4	150189502
Discoba	Discoba	Trypanosoma pestanai	78086	GCA_964197905.1	43.0			0	0	0	0
Discoba	Discoba	Trypanosoma platydactyli	3041299	GCA_053525015.1	49.0		short-read only	0	0	1	60269218
Discoba	Discoba	Trypanosoma rangeli	5698	GCF_003719475.1	52.0	GCF_003719475.1		0	0	0	0
Discoba	Discoba	Trypanosoma rangeli SC58	429131	GCA_000492115.1	53.0	GCA_000492115.1		0	0	0	0
Discoba	Discoba	Trypanosoma scelopori	51349	GCA_030849745.1	52.0		short-read only	0	0	1	19475304
Discoba	Discoba	Trypanosoma suis	2583291	GCA_964197925.1	48.5			0	0	0	0
Discoba	Discoba	Trypanosoma theileri	67003	GCF_002087225.1	40.0	GCF_002087225.1	short-read only	0	0	2	43802950
Discoba	Discoba	Trypanosoma vivax	5699	GCA_019425475.1	50.0	GCA_019425475.1	short-read only	0	0	51	870144226
Discoba	Discoba	Trypanosoma vivax Y486	1055687	GCA_000227375.1	53.5	GCA_000227375.1		0	0	0	0
Discoba	Discoba	Trypanosomatidae sp. Fi-14	2582832	GCA_023091115.2	61.0			0	0	0	0
Discoba	Discoba	Trypanosomatidae sp. JR-2017a	2029559	GCA_003671325.1	57.0			0	0	0	0
Discoba	Discoba	Trypanosomatidae sp. JR-2017b	2029566	GCA_016643115.1	57.0			0	0	0	0
Discoba	Discoba	Tsukubamonas globosa	875863				short-read only	0	0	1	128611954
Discoba	Discoba	Vahlkampfia avara	74082				short-read only	0	0	1	65434398
Discoba	Discoba	Vickermania ingenoplastis	2720891	GCA_010157825.1	54.0		short-read only	0	0	3	267003118
Discoba	Discoba	Vickermania spadyakhi	2720892	GCA_030849815.1	47.0		short-read only	0	0	4	205792676
Discoba	Discoba	Wallacemonas collosoma	1906844	GCA_030849615.1	57.0		short-read only	0	0	1	40325874
Discoba	Discoba	Wallacemonas rigidus	3041300	GCA_030849045.1	57.0		short-read only	0	0	1	36898648
Discoba	Discoba	Wallacemonas sp. 195SL	3041301	GCA_030849605.1	54.5		short-read only	0	0	1	41572470
Discoba	Discoba	Wallacemonas sp. MBr04	3041302	GCA_030849635.1	57.5		short-read only	0	0	1	37701066
Discoba	Discoba	Wallacemonas sp. TrypX	3041304	GCA_030849625.1	59.0		short-read only	0	0	1	37603802
Discoba	Discoba	Wallacemonas sp. Wsd	3041303	GCA_030849645.1	59.0		short-read only	0	0	1	35101538
Discoba	Discoba	Willaertia magna	51641	GCA_041937235.1	25.0	GCA_041937235.1	short-read only	0	0	2	306520524
Discoba	Discoba	Zelonia costaricensis	372075	GCA_030849075.1	64.0		short-read only	0	0	1	31468850
Haptista	Haptista	Acanthocystis sp. FB-2015	1703431				short-read only	0	0	1	32569688
Haptista	Haptista	Braarudosphaera bigelowii	373042				short-read only	0	0	1	219836732
Haptista	Haptista	Calcidiscus leptoporus	127549	GCA_057557405.1	59.0		short-read only	0	0	1	44404398
Haptista	Haptista	Choanocystis sp. FB-2015	1703430				short-read only	0	0	1	35232864
Haptista	Haptista	Chrysochromulina leadbeateri	412156				short-read only	0	0	2	432503964
Haptista	Haptista	Chrysochromulina parva	127563	GCA_002887195.1	63.5			0	0	0	0
Haptista	Haptista	Chrysochromulina rotalis	412157				short-read only	0	0	1	83433628
Haptista	Haptista	Chrysochromulina sp.	2200936				short-read only	0	0	3	224734
Haptista	Haptista	Chrysochromulina sp. AL-TEMP	2802064				short-read only	0	0	4	293992478
Haptista	Haptista	Chrysochromulina tobinii	1460289	GCA_001275005.1	63.5	GCA_001275005.1	short-read only	0	0	1	355253660
Haptista	Haptista	Chrysoculter rhomboideus	259385				short-read only	0	0	1	43272560
Haptista	Haptista	Chrysotila carterae	13221	GCA_054660715.1	58.0		short-read only	0	0	3	138971194
Haptista	Haptista	Chrysotila dentata	1430388				short-read only	0	0	6	422850476
Haptista	Haptista	Coccolithus braarudii	221442				short-read only	0	0	1	53235070
Haptista	Haptista	Diacronema lutheri	2081491	GCA_019448385.1	73.5	GCA_019448385.1	short-read only	0	0	5	151700348
Haptista	Haptista	Emiliania huxleyi CCMP1516	280463	GCF_000372725.1	65.5	GCF_000372725.1	short-read, long-read	76	460391143	42	2257798812
Haptista	Haptista	Exanthemachrysis gayraliae	119497				short-read only	0	0	1	48832876
Haptista	Haptista	Gephyrocapsa muellerae	1663125				short-read only	0	0	2	105453308
Haptista	Haptista	Gephyrocapsa oceanica	38817				short-read, long-read	1	895368	20	1655162691
Haptista	Haptista	Haptolina brevifila	156173				short-read only	0	0	1	35612012
Haptista	Haptista	Haptolina ericina	156174				short-read only	0	0	1	60992590
Haptista	Haptista	Imantonia	97494				short-read only	0	0	1	59211032
Haptista	Haptista	Isochrysis	37098				short-read only	0	0	2	92391430
Haptista	Haptista	Isochrysis aff. galbana	351440				short-read only	0	0	2	296387812
Haptista	Haptista	Isochrysis galbana	37099	GCA_018136815.1	58.5		short-read, long-read	1	52412	46	3344214482
Haptista	Haptista	Isochrysis sp.	40639				short-read only	0	0	11	458214316
Haptista	Haptista	Marophrys sp. SRT127	2488311				short-read only	0	0	1	244961918
Haptista	Haptista	Ochrosphaera neapolitana	35137				short-read only	0	0	7	523904032
Haptista	Haptista	Pavlomulina ranunculiformis	2904541				short-read only	0	0	1	90303010
Haptista	Haptista	Pavlova	2831				short-read only	0	0	3	125253158
Haptista	Haptista	Pavlova gyrans	44452				short-read only	0	0	1	44668848
Haptista	Haptista	Pavlova pinguis	119481				short-read only	0	0	1	85872124
Haptista	Haptista	Pavlovales sp. CCMP2436	483367	GCA_026770615.1	55.0	GCA_026770615.1		0	0	0	0
Haptista	Haptista	Phaeocystis	33656				short-read only	0	0	1	37163272
Haptista	Haptista	Phaeocystis antarctica	33657				short-read only	0	0	114	6830738266
Haptista	Haptista	Phaeocystis cordata	118079				short-read only	0	0	5	331150842
Haptista	Haptista	Phaeocystis globosa	33658				short-read only	0	0	106	8102732776
Haptista	Haptista	Phaeocystis jahnii	118080				short-read only	0	0	5	380502048
Haptista	Haptista	Phaeocystis pouchetii	33659				short-read only	0	0	10	5413731942
Haptista	Haptista	Phaeocystis rex	1631189				short-read only	0	0	1	301864758
Haptista	Haptista	Phaeocystis sp.	1907791	GCA_043251255.1	67.5			0	0	0	0
Haptista	Haptista	Phaeocystis sp. PLY559	126725				short-read only	0	0	1	43691150
Haptista	Haptista	Prymnesium	35143				short-read only	0	0	3	282573260
Haptista	Haptista	Prymnesium neolepis	284051				short-read only	0	0	1	27869736
Haptista	Haptista	Prymnesium parvum	97485	GCA_040529105.1	56.5		short-read only	0	0	53	7052896175
Haptista	Haptista	Prymnesium parvum species complex clade A	3688007				short-read only	0	0	14	870898004
Haptista	Haptista	Prymnesium polylepis	72548				short-read only	0	0	5	229795358
Haptista	Haptista	Prymnesium sp.	2812485	GCA_046255225.1	53.5	GCA_046255225.1		0	0	0	0
Haptista	Haptista	Raineriophrys erinaceoides	299833				short-read only	0	0	1	11893938
Haptista	Haptista	Raphidiophrys heterophryoidea	1703429				short-read only	0	0	1	11844386
Haptista	Haptista	Raphidocystis contractilis	2792838				short-read only	0	0	1	47687172
Haptista	Haptista	Rebecca billardiae	3413586	GCA_965240325.2	70.0			0	0	0	0
Haptista	Haptista	Scyphosphaera apsteinii	418940				short-read only	0	0	1	40529618
Haptista	Haptista	Tisochrysis lutea	1321669				short-read only	0	0	45	5123212126
Hemimastigophora	Hemimastigophora	Hemimastix kukwesjijk	2027451				short-read only	0	0	1	20050038
Hemimastigophora	Hemimastigophora	Spironema cf. multiciliatum	2027454				short-read only	0	0	1	20427456
Metamonada	Metamonada	Aduncisulcus paluster	2918883	GCA_024181965.1	39.0	GCA_024181965.1	short-read only	0	0	1	223709682
Metamonada	Metamonada	Anaeramoeba flamelloides	1746091	GCA_027625915.1	23.5	GCA_027625915.1	short-read only	0	0	3	187739456
Metamonada	Metamonada	Anaeramoeba ignava	1746090	GCA_028826165.1	19.5	GCA_028826165.1	short-read only	0	0	3	258688662
Metamonada	Metamonada	Barthelona sp. PAP020	2654833	GCA_040182905.1	30.5			0	0	0	0
Metamonada	Metamonada	Barthelona sp. PAP514	3455449				short-read only	0	0	1	77961492
Metamonada	Metamonada	Barthelona sp. PCE	2654837	GCA_040285745.1	40.5	GCA_040285745.1		0	0	0	0
Metamonada	Metamonada	Blattamonas nauphoetae	2049346	GCA_033064195.1	45.0	GCA_033064195.1	short-read only	0	0	1	48898562
Metamonada	Metamonada	Carpediemonas membranifera	201153	GCA_019828565.1	57.0	GCA_019828565.1	short-read only	0	0	2	49333965
Metamonada	Metamonada	Carpediemonas-like organisms	1265909				short-read only	0	0	1	266158266
Metamonada	Metamonada	Chilomastix cuspidata	1476591				short-read only	0	0	1	366889604
Metamonada	Metamonada	Cuppa polygyra	2694809				short-read only	0	0	1	2066446
Metamonada	Metamonada	Dientamoeba fragilis	43352				short-read only	0	0	1	149493028
Metamonada	Metamonada	Dysnectes brevis	391066				short-read only	0	0	1	297131910
Metamonada	Metamonada	Eucomonympha sp. Hs09	3252610				short-read only	0	0	1	96925360
Metamonada	Metamonada	Eucomonympha sp. Hs14	3252608				short-read only	0	0	1	74384686
Metamonada	Metamonada	Eucomonympha sp. Hs21	3252609				short-read only	0	0	1	64458468
Metamonada	Metamonada	Euthynema mutabile	2926555				short-read only	0	0	1	44372620
Metamonada	Metamonada	Giardia cricetidarum	2137162				short-read only	0	0	2	55036388
Metamonada	Metamonada	Giardia duodenalis	5741	GCF_000002435.2	49.5	GCF_000002435.2	short-read, long-read	6	3165592	258	14547132228
Metamonada	Metamonada	Giardia duodenalis ATCC 50581	598745	GCA_000182405.1	47.5	GCA_000182405.1		0	0	0	0
Metamonada	Metamonada	Giardia duodenalis assemblage A	941442	GCA_049639855.1	49.0		short-read only	0	0	6	2111278924
Metamonada	Metamonada	Giardia duodenalis assemblage B	1394984	GCA_001543975.1	47.0	GCA_001543975.1		0	0	0	0
Metamonada	Metamonada	Giardia lamblia P15	658858	GCA_000182665.1	47.0	GCA_000182665.1		0	0	0	0
Metamonada	Metamonada	Giardia muris	5742	GCA_006247105.1	54.5	GCA_006247105.1	short-read, long-read	2	1030573	3	183050477
Metamonada	Metamonada	Gigantomonas herculea	561874				short-read only	0	0	1	55891070
Metamonada	Metamonada	Gyromonas ambulans	3062693				short-read only	0	0	1	43599556
Metamonada	Metamonada	Hexamita inflata	28002	GCA_963988835.2	33.5	GCA_963988835.2		0	0	0	0
Metamonada	Metamonada	Hexamita sp.	28003				short-read only	0	0	1	143713810
Metamonada	Metamonada	Hexamita sp. NIES-1440	3041270				short-read only	0	0	1	50863282
Metamonada	Metamonada	Hexamitidae sp.	3080947				short-read only	0	0	1	30261712
Metamonada	Metamonada	Histomonas meleagridis	135588	GCF_020186115.1	28.5	GCF_020186115.1		0	0	0	0
Metamonada	Metamonada	Holomastigotes sp.	3086161				short-read only	0	0	1	1259592
Metamonada	Metamonada	Holomastigotes tibialis	2486647				short-read only	0	0	1	1249150
Metamonada	Metamonada	Holomastigotoides hartmanni	2596889				short-read only	0	0	9	196684994
Metamonada	Metamonada	Holomastigotoides minor	2596888				short-read only	0	0	6	243215092
Metamonada	Metamonada	Holomastigotoides oxyrhynchus	2008646				short-read only	0	0	1	945960
Metamonada	Metamonada	Iotanema spirale	1861839				short-read only	0	0	1	28032514
Metamonada	Metamonada	Joenoides intermedia	561868				short-read only	0	0	1	104869504
Metamonada	Metamonada	Kipferlia bialata	797122	GCA_003568945.1	48.0	GCA_003568945.1	short-read only	0	0	1	273102442
Metamonada	Metamonada	Kofoidia loriculata	1507184				short-read only	0	0	1	81376334
Metamonada	Metamonada	Laeohelix sp.	3109265				short-read only	0	0	3	42073652
