supergroup	group	species	taxid	assembly_accession	gc%	annotation_accession	rnaseq_data	long-read_experiments	long-read_reads	short-read_experiments	short-read_reads	reference_gene_count	reference_transcript_count	reference_genome_size_bp	reference_coding_transcripts	reference_transcriptome_transcripts	reference_gene_density_per_mb	reference_transcript_density_per_mb	reference_isoforms_per_gene	reference_coding_fraction	reference_lineage_used	reference_gen_busco_custom_lineage	reference_prot_busco_custom_lineage	reference_gen_busco_eukaryote	reference_prot_busco_eukaryote	isoquant_gene_count	isoquant_transcript_count	isoquant_genome_size_bp	isoquant_coding_transcripts	isoquant_transcriptome_transcripts	isoquant_gene_density_per_mb	isoquant_transcript_density_per_mb	isoquant_isoforms_per_gene	isoquant_coding_fraction	isoquant_lineage_busco	isoquant_eukaryote_busco	isoquant_lineage_used	lyric_gene_count_regular	lyric_transcript_count_regular	lyric_genome_size_bp_regular	lyric_coding_transcripts_regular	lyric_transcriptome_transcripts_regular	lyric_gene_density_per_mb_regular	lyric_transcript_density_per_mb_regular	lyric_isoforms_per_gene_regular	lyric_coding_fraction_regular	lyric_lineage_used_regular	lyric_lineage_completeness_regular	lyric_eukaryote_completeness_regular	lyric_gene_count_merged	lyric_transcript_count_merged	lyric_genome_size_bp_merged	lyric_coding_transcripts_merged	lyric_transcriptome_transcripts_merged	lyric_gene_density_per_mb_merged	lyric_transcript_density_per_mb_merged	lyric_isoforms_per_gene_merged	lyric_coding_fraction_merged	lyric_lineage_used_merged	lyric_lineage_completeness_merged	lyric_eukaryote_completeness_merged	geneid_regular_gene_count	geneid_regular_transcript_count	geneid_regular_genome_size_bp	geneid_regular_coding_transcripts	geneid_regular_transcriptome_transcripts	geneid_regular_gene_density_per_mb	geneid_regular_transcript_density_per_mb	geneid_regular_isoforms_per_gene	geneid_regular_coding_fraction	geneid_regular_lineage_used	geneid_regular_isoquant_lineage_completeness	geneid_regular_isoquant_eukaryote_completeness	geneid_regular_lyric_lineage_completeness	geneid_regular_lyric_eukaryote_completeness	geneid_regular_reference_lineage_completeness	geneid_regular_reference_eukaryote_completeness	geneid_merged_gene_count	geneid_merged_transcript_count	geneid_merged_genome_size_bp	geneid_merged_coding_transcripts	geneid_merged_transcriptome_transcripts	geneid_merged_gene_density_per_mb	geneid_merged_transcript_density_per_mb	geneid_merged_isoforms_per_gene	geneid_merged_coding_fraction	geneid_merged_lineage_used	geneid_merged_isoquant_lineage_completeness	geneid_merged_isoquant_eukaryote_completeness	geneid_merged_lyric_lineage_completeness	geneid_merged_lyric_eukaryote_completeness	geneid_merged_reference_lineage_completeness	geneid_merged_reference_eukaryote_completeness
Archaeplastida	Chlorophyta	Trebouxia sp. SL0000017	3393733	GCA_965607625.1	49.5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	Trebouxia sp. TZW2008	1917417	GCA_002118135.1	49.5	GCA_002118135.1	short-read only	0	0	6	240047738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	Trebouxiophyceae sp.	2812598	GCA_964257355.1	55.0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	Trebouxiophyceae sp. KSI-1	1713842	GCA_003568905.1	64.5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	Ulothrix subflaccida	2991704	GCA_032356005.1	55.0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	Ulva armoricana	216035	GCA_032360965.1	52.0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	Ulva compressa	63659	GCA_024500015.1	57.5	NA	short-read only	0	0	80	2917035848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	Ulva mutabilis	498180	GCA_900538255.1	57.0	NA	short-read only	0	0	55	964258036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	Ulva prolifera	3117	GCA_023078555.1	56.5	NA	short-read only	0	0	124	6391951464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	Ulvella scutata	1144401	GCA_032359135.1	49.5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	Verrucodesmus verrucosus	1207367	GCA_055615955.1	73.0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	Volvox africanus	51714	GCA_030268105.1	53.0	GCA_030268105.1	short-read only	0	0	4	449604822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	Volvox carteri f. nagariensis	3068	GCF_000143455.1	56.0	GCF_000143455.1	short-read only	0	0	105	2187308032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	Volvox reticuliferus	1737510	GCA_019650235.1	54.0	GCA_019650235.1	short-read only	0	0	4	379897916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	Yamagishiella unicocca	51707	GCA_003116995.1	61.0	NA	short-read only	0	0	1	61845914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	[Myrmecia] bisecta	41462	GCA_040144395.1	56.5	GCA_040144395.1	short-read only	0	0	1	42442368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	uncultured Bathycoccus	528323	GCA_937871675.1	48.5	NA	short-read only	0	0	6	2088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	uncultured Chlorellales	1130063	GCA_937867275.1	62.5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Chlorophyta	uncultured Trebouxiophyceae	167235	GCA_937872675.1	73.0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Glaucophyta	Cyanophora paradoxa	2762	GCA_004431415.1	63.5	NA	short-read only	0	0	115	3133519667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Rhodophyta	Acanthophora spicifera	385024	GCA_043090175.1	47.5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Rhodophyta	Agarophyton chilense	2510777	GCA_030374765.1	49.0	NA	short-read only	0	0	5	719867508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Rhodophyta	Alsidium corallinum	2008650	GCA_980437035.1	43.0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Rhodophyta	Amphiroa fragilissima	35168	GCA_040437705.1	42.0	NA	short-read only	0	0	36	1725617534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Rhodophyta	Asparagopsis taxiformis	260499	GCA_030407315.1	50.0	NA	short-read only	0	0	138	4332110017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Rhodophyta	Bonnemaisonia californica	2991670	GCA_032355485.1	44.0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Rhodophyta	Bostrychia moritziana	103713	GCA_050630625.1	42.5	NA	short-read only	0	0	12	609418418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Rhodophyta	Callophyllis flabellulata	217481	GCA_032270525.1	45.5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Rhodophyta	Chondracanthus exasperatus	95348	GCA_032358215.1	41.5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Rhodophyta	Chondrus crispus	2769	GCF_000350225.1	53.0	GCF_000350225.1	short-read only	0	0	12	503993206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Rhodophyta	Cumathamnion decipiens	131060	GCA_032356425.1	66.5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Rhodophyta	Cyanidiococcus yangmingshanensis	2690220	GCA_013995675.1	54.5	GCA_013995675.1	short-read, long-read	1	21980	7	178452180	5185.0	5189.0	12072675	5189.0	5189.0	429.48	429.81	1.001	1.0	rhodophyta_odb12	98.6	81.8	48.1	45.0	55	60	12072675	54	55	4.56	4.97	1.091	0.9818	0.9	0.8	rhodophyta_odb12	204	204	12072675	187	204	16.90	16.90	1.000	0.9167	rhodophyta_odb12	1.6	0.8	5359	5475	12072675	5361	5475	443.89	453.50	1.022	0.9792	rhodophyta_odb12	80.6	45.0	3633	3633	12072675	NA	NA	300.93	300.93	1.000	NA	rhodophyta_odb12	NA	NA	72.3	41.9	68.8	36.4	4927	6577	12072675	NA	NA	408.11	544.78	1.335	NA	rhodophyta_odb12	NA	NA	86.2	45.0	87.5	47.3
Archaeplastida	Rhodophyta	Cyanidioschyzon merolae	45157	GCA_006232315.1	54.5	NA	short-read only	0	0	96	1982228240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Rhodophyta	Cyanidioschyzon merolae strain 10D	280699	GCF_000091205.1	55.0	GCF_000091205.1	short-read, long-read	4	3960437	110	6032354917	5373.0	5373.0	16546747	4803.0	5373.0	324.72	324.72	1.0	0.8939	rhodophyta_odb12	99.6	99.6	51.2	61.2	4837	5297	16546747	4669	4927	292.32	320.12	1.095	0.9476	81.9	45.7	rhodophyta_odb12	6567	33238	16546747	31573	33238	396.88	2008.73	5.061	0.9499	rhodophyta_odb12	90.1	51.9	11329	46368	16546747	44434	46368	684.67	2802.24	4.093	0.9583	rhodophyta_odb12	99.4	61.2	3942	3942	16546747	NA	NA	238.23	238.23	1.000	NA	rhodophyta_odb12	NA	NA	87.1	53.5	93.8	58.9	5692	13820	16546747	NA	NA	344.00	835.21	2.428	NA	rhodophyta_odb12	NA	NA	99.7	61.2	99.7	61.2
Archaeplastida	Rhodophyta	Cyanidium caldarium	2771	GCA_026184775.1	65.5	GCA_026184775.1	short-read, long-read	1	16029	1	170401874	4870.0	4870.0	8787356	4870.0	4870.0	554.21	554.21	1.0	1.0	rhodophyta_odb12	82.8	84.9	54.3	62.0	19	21	8787356	20	20	2.16	2.39	1.105	1.0000	0.2	0.0	rhodophyta_odb12	353	353	8787356	349	353	40.17	40.17	1.000	0.9887	rhodophyta_odb12	2.5	0.8	5162	5392	8787356	5240	5392	587.43	613.61	1.045	0.9718	rhodophyta_odb12	84.7	62.0	3537	3537	8787356	NA	NA	402.51	402.51	1.000	NA	rhodophyta_odb12	NA	NA	NA	NA	61.2	51.2	4479	6602	8787356	NA	NA	509.71	751.31	1.474	NA	rhodophyta_odb12	NA	NA	85.3	62.8	85.3	62.0
Archaeplastida	Rhodophyta	Delisea pulchra	40385	GCA_978019225.1	52.0	GCA_978019225.1	short-read only	0	0	24	2148339262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Rhodophyta	Devaleraea mollis	700711	GCA_032361265.1	47.5	NA	short-read only	0	0	1	72496520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Rhodophyta	Dudresnaya verticillata	508027	GCA_977862235.1	54.0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaeplastida	Rhodophyta	Endocladia muricata	31421	GCA_032356245.1	49.5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
